item,itemLabel,statements,ensg_wdt,entrez
Q14903945,SMAD2,53,ENSG00000175387,4087
Q14903974,SMAD3,55,ENSG00000166949,4088
Q14904154,SMAD4,47,ENSG00000141646,4089
Q14904270,CSF1,36,ENSG00000184371,1435
Q14904336,SMAD6,34,ENSG00000137834,4091
Q14904352,SMAD5,41,ENSG00000113658,4090
Q14904375,SMAD7,37,ENSG00000101665,4092
Q14904385,SMAD9,33,ENSG00000120693,4093
Q14904506,NR3C2,38,ENSG00000151623,4306
Q14904550,APOC1,70,ENSG00000130208,341
Q14904559,PYY,26,ENSG00000131096,5697
Q14904569,NTF3,33,ENSG00000185652,4908
Q14904613,TGFB1,33,ENSG00000105329,7040
Q14904760,FSHR,42,ENSG00000170820,2492
Q14904803,DPP4,44,ENSG00000197635,1803
Q14904818,HMBS,70,ENSG00000256269,3145
Q14904834,CPOX,35,ENSG00000080819,1371
Q14904856,FECH,48,ENSG00000066926,2235
Q14904860,ZFYVE9,31,ENSG00000157077,9372
Q14904864,FST,38,ENSG00000134363,10468
Q14904874,HLA-DRA,53,ENSG00000204287,3122
Q14904874,HLA-DRA,53,ENSG00000206308,3122
Q14904874,HLA-DRA,53,ENSG00000226260,3122
Q14904874,HLA-DRA,53,ENSG00000227993,3122
Q14904874,HLA-DRA,53,ENSG00000228987,3122
Q14904874,HLA-DRA,53,ENSG00000230726,3122
Q14904874,HLA-DRA,53,ENSG00000234794,3122
Q14904883,SLC2A1,40,ENSG00000117394,6513
Q14904891,NTS,29,ENSG00000133636,4922
Q14904899,EPOR,37,ENSG00000187266,2057
Q14904911,GCGR,41,ENSG00000215644,2642
Q14904911,GCGR,41,ENSG00000288269,2642
Q14904927,VDR,43,ENSG00000111424,7421
Q14904941,TSHR,46,ENSG00000165409,7253
Q14904948,GAL,25,ENSG00000069482,51083
Q14904962,BMPR1A,34,ENSG00000107779,657
Q14904983,CYP11B2,28,ENSG00000179142,1585
Q14904987,ITGAX,35,ENSG00000140678,3687
Q14904995,ITGAL,51,ENSG00000005844,3683
Q14905006,HEXB,42,ENSG00000049860,3074
Q14905041,NR1H4,47,ENSG00000012504,9971
Q14905074,NR1I2,35,ENSG00000144852,8856
Q14905078,NR1I3,78,ENSG00000143257,9970
Q14905095,ACVR1C,29,ENSG00000123612,130399
Q14905108,ACVR1B,37,ENSG00000135503,91
Q14905126,CLN3,102,ENSG00000188603,1201
Q14905142,ACVR1,46,ENSG00000115170,90
Q14905160,GNAS,125,ENSG00000087460,2778
Q14905165,CYP1B1,36,ENSG00000138061,1545
Q14905170,ACVR2A,34,ENSG00000121989,92
Q14905179,ACVR2B,33,ENSG00000114739,93
Q14905188,GRB2,41,ENSG00000177885,2885
Q14905193,MMUT,29,ENSG00000146085,4594
Q14905207,CYP17A1,31,ENSG00000148795,1586
Q14905214,AQP3,34,ENSG00000165272,360
Q14905238,AQP1,49,ENSG00000240583,358
Q14905256,LACRT,24,ENSG00000135413,90070
Q14905263,HSPB1,28,ENSG00000106211,3315
Q14905267,TRHR,27,ENSG00000174417,7201
Q14905275,ARNT,62,ENSG00000143437,405
Q14905286,SLC1A7,36,ENSG00000162383,6512
Q14905292,SLC1A6,42,ENSG00000105143,6511
Q14905299,C6,42,ENSG00000039537,729
Q14905306,C5,30,ENSG00000106804,727
Q14905312,MASP1,49,ENSG00000127241,5648
Q14905314,MASP2,34,ENSG00000009724,10747
Q14905317,CD55,49,ENSG00000196352,1604
Q14905324,ITGAM,41,ENSG00000169896,3684
Q14905329,C3AR1,28,ENSG00000171860,719
Q14905337,CR2,33,ENSG00000117322,1380
Q14905340,SLC12A3,35,ENSG00000070915,6559
Q14905348,SERPIND1,27,ENSG00000099937,3053
Q14905352,SERPINB2,33,ENSG00000197632,5055
Q14905359,PF4,25,ENSG00000163737,5196
Q14905392,BAX,50,ENSG00000087088,581
Q14905417,AMPD1,31,ENSG00000116748,270
Q14905422,GALC,45,ENSG00000054983,2581
Q17853941,BYSL,32,ENSG00000112578,705
Q17853980,C1QBP,34,ENSG00000108561,708
Q17854021,ERC2-IT1,10,,711
Q17854024,C1QA,29,ENSG00000173372,712
Q17854030,C1QB,28,ENSG00000173369,713
Q17854035,C1QC,29,ENSG00000159189,714
Q17854107,C4A,92,ENSG00000206340,720
Q17854107,C4A,92,ENSG00000227746,720
Q17854107,C4A,92,ENSG00000244207,720
Q17854107,C4A,92,ENSG00000244731,720
Q17854121,C4B,93,ENSG00000224389,721
Q17854121,C4B,93,ENSG00000224639,721
Q17854121,C4B,93,ENSG00000228267,721
Q17854121,C4B,93,ENSG00000228454,721
Q17854121,C4B,93,ENSG00000236625,721
Q17854122,C4BPA,26,ENSG00000123838,722
Q17854143,C4BPAP2,9,,724
Q17854151,C4BPB,36,ENSG00000123843,725
Q17854152,CAPN5,35,ENSG00000149260,726
Q17854192,C8A,25,ENSG00000157131,731
Q17854201,C8B,32,ENSG00000021852,732
Q17854207,C8G,29,ENSG00000176919,733
Q17854210,OSGIN2,30,ENSG00000164823,734
Q17854222,VPS51,43,ENSG00000149823,738
Q17854224,MRPL49,34,ENSG00000149792,740
Q17854244,ZNHIT2,25,ENSG00000174276,741
Q17854249,MPPED2,48,ENSG00000066382,744
Q17854250,MYRF,40,ENSG00000124920,745
Q17854263,TMEM258,30,ENSG00000134825,746
Q17854281,DAGLA,29,ENSG00000134780,747
Q17854283,GAS8-AS1,12,,750
Q17854288,FMNL1,43,ENSG00000184922,752
Q17854294,LDLRAD4,89,ENSG00000168675,753
Q17854344,PTTG1IP,32,ENSG00000183255,754
Q17854369,CFAP410,39,ENSG00000160226,755
Q17854398,TMEM50B,46,ENSG00000142188,757
Q17854398,TMEM50B,46,ENSG00000263160,757
Q17854403,MPPED1,31,ENSG00000186732,758
Q17854427,CA4,46,ENSG00000167434,762
Q17854478,CA5A,35,ENSG00000174990,763
Q17854501,CA5AP1,9,,764
Q17854511,CA7,32,ENSG00000168748,766
Q17854514,CA8,35,ENSG00000178538,767
Q17854517,CA9,30,ENSG00000107159,768
Q17854525,CA11,28,ENSG00000063180,770
Q17854539,CA12,35,ENSG00000074410,771
Q17854579,CACD,7,,772
Q17854605,CACNA1A,93,ENSG00000141837,773
Q17854673,CACNA1D,78,ENSG00000157388,776
Q17854780,CACNA1F,36,ENSG00000102001,778
Q17854816,CACNA1S,28,ENSG00000081248,779
Q17854856,DDR1,229,ENSG00000137332,780
Q17854856,DDR1,229,ENSG00000204580,780
Q17854856,DDR1,229,ENSG00000215522,780
Q17854856,DDR1,229,ENSG00000223680,780
Q17854856,DDR1,229,ENSG00000229767,780
Q17854856,DDR1,229,ENSG00000230456,780
Q17854856,DDR1,229,ENSG00000234078,780
Q17854930,CACNA2D1,54,ENSG00000153956,781
Q17854940,CACNB1,49,ENSG00000067191,782
Q17854978,CACNB2,71,ENSG00000165995,783
Q17855063,CACNB3,60,ENSG00000167535,784
Q17855160,CACNB4,126,ENSG00000182389,785
Q17855216,CACNG1,25,ENSG00000108878,786
Q17855239,SLC25A20,30,ENSG00000178537,788
Q17855270,SLC25A20P1,9,,789
Q17855283,CAD,42,ENSG00000084774,790
Q17855356,CALB1,34,ENSG00000104327,793
Q17855400,S100G,24,ENSG00000169906,795
Q17855493,CALCB,24,ENSG00000175868,797
Q17855503,CALCP,9,,798
Q17855525,CALM1,48,ENSG00000198668,801
Q17855527,CALM1P1,9,,802
Q17855532,CALM1P2,9,,804
Q17855536,CALM2,69,ENSG00000143933,805
Q17855539,CALM2P2,9,,806
Q17855547,CALM2P3,9,,807
Q17855556,CALM3,45,ENSG00000160014,808
Q17855574,CALML3,25,ENSG00000178363,810
Q17855597,CALU,40,ENSG00000128595,813
Q17855637,CAMK4,44,ENSG00000152495,814
Q17855648,CAMK2A,45,ENSG00000070808,815
Q17855655,CAMK2B,92,ENSG00000058404,816
Q17855701,CAMK2D,87,ENSG00000145349,817
Q17855729,CAMK2G,90,ENSG00000148660,818
Q17855756,CAMLG,25,ENSG00000164615,819
Q17855770,CAPG,48,ENSG00000042493,822
Q17855781,CAPN1,60,ENSG00000014216,823
Q17855794,CAPN2,38,ENSG00000162909,824
Q17855804,CAPN3,93,ENSG00000092529,825
Q17855822,CAPNS1,51,ENSG00000126247,826
Q17855831,CAPN6,22,ENSG00000077274,827
Q17855833,CAPS,29,ENSG00000105519,828
Q17855847,CAPZA2,38,ENSG00000198898,830
Q17855881,CAPZB,53,ENSG00000077549,832
Q17855882,CARS1,82,ENSG00000110619,833
Q17855882,CARS1,82,ENSG00000278191,833
Q17855893,CASP4,38,ENSG00000196954,837
Q17855894,CASP5,35,ENSG00000137757,838
Q17855895,CASP6,38,ENSG00000138794,839
Q17928745,FOXL1,24,ENSG00000176678,2300
Q17928751,FOXE3,20,ENSG00000186790,2301
Q17928752,FOXJ1,23,ENSG00000129654,2302
Q17928764,FOXE1,25,ENSG00000178919,2304
Q17928773,FOXM1,47,ENSG00000111206,2305
Q17928787,FOXD2,22,ENSG00000186564,2306
Q17928791,FOXS1,22,ENSG00000179772,2307
Q17928793,FOXO1,34,ENSG00000150907,2308
Q17928794,FOXO3,38,ENSG00000118689,2309
Q17928796,FOXO3B,23,ENSG00000240445,2310
Q17928798,FOXO1B,9,,2311
Q17928801,FLI1,47,ENSG00000151702,2313
Q17928806,FLII,93,ENSG00000177731,2314
Q17928806,FLII,93,ENSG00000284571,2314
Q17928811,MLANA,31,ENSG00000120215,2315
Q17928815,FLNA,54,ENSG00000196924,2316
Q17928818,FLNB,46,ENSG00000136068,2317
Q17928825,FLNC,31,ENSG00000128591,2318
Q17928827,FLOT2,46,ENSG00000132589,2319
Q17928830,FLT1,38,ENSG00000102755,2321
Q17928847,FLT3LG,59,ENSG00000090554,2323
Q17928864,FLT4,46,ENSG00000037280,2324
Q17928874,FMO2,34,ENSG00000094963,2327
Q17928883,FMO4,34,ENSG00000076258,2329
Q17928884,FMO5,49,ENSG00000131781,2330
Q17928896,FMOD,30,ENSG00000122176,2331
Q17928899,AFF2,36,ENSG00000155966,2334
Q17928900,FNTA,43,ENSG00000168522,2339
Q17928918,FNTAP2,9,,2341
Q17928925,FNTB,35,ENSG00000257365,2342
Q17928985,FOLR1,33,ENSG00000110195,2348
Q17929016,FOLR2,37,ENSG00000165457,2350
Q17929051,FOLR3,27,ENSG00000110203,2352
Q17929096,FOSB,39,ENSG00000125740,2354
Q17929113,FPGS,56,ENSG00000136877,2356
Q17929258,FRA1A,7,,2360
Q17929259,FRA1B,7,,2361
Q17929260,FRA1C,7,,2362
Q17929261,FRA1D,7,,2363
Q17929262,FRA1E,7,,2364
Q17929263,FRA1F,7,,2365
Q17929267,FRA1G,7,,2366
Q17929280,FRA1H,7,,2367
Q17929291,FRA1I,7,,2368
Q17929302,FRA1J,7,,2369
Q17929313,FRA1K,7,,2370
Q17929325,FRA1L,7,,2371
Q17929335,FRA1M,7,,2372
Q17929346,FRA2A,7,,2373
Q17929357,FRA2B,7,,2374
Q17929361,FRA2C,7,,2375
Q17929362,FRA2D,7,,2376
Q17929363,FRA2E,7,,2377
Q17929364,FRA2F,7,,2378
Q17929366,FRA2G,7,,2379
Q17929368,FRA2H,7,,2380
Q17929377,FRA2I,7,,2381
Q17929388,FRA2J,7,,2382
Q17929401,FRA2K,7,,2383
Q17929412,FRA3A,7,,2384
Q17929427,FRA3C,7,,2386
Q17929434,FRA3D,7,,2387
Q17929435,FRA4A,7,,2388
Q17929436,FRA4B,7,,2389
Q17929437,FRA4C,7,,2390
Q17929438,FRA4D,7,,2391
Q17929440,FRA5A,7,,2393
Q17929441,FRA5B,7,,2394
Q17929444,FRA5C,7,,2396
Q17929454,FRA5D,7,,2397
Q17929463,FRA5E,7,,2398
Q17929472,FRA5F,7,,2399
Q17929484,FRA5G,7,,2400
Q17929495,FRA6A,7,,2401
Q17929507,FRA6B,7,,2402
Q17929520,FRA6C,7,,2403
Q17929533,FRA6D,7,,2404
Q17929543,FRA6E,7,,2405
Q17929555,FRA6F,7,,2406
Q17929558,FRA6G,7,,2407
Q17929559,FRA7A,7,,2408
Q17929560,FRA7B,7,,2409
Q17929561,FRA7C,7,,2410
Q17929564,FRA7D,7,,2411
Q17929579,FRA7E,7,,2412
Q17929593,FRA7F,7,,2413
Q17929606,FRA7G,7,,2414
Q17929621,FRA7H,7,,2415
Q17929636,FRA7I,7,,2416
Q17929649,FRA7J,7,,2417
Q17929664,FRA8A,7,,2418
Q17929678,FRA8B,7,,2419
Q17929691,FRDA2,7,,2420
Q17929705,FRA8C,7,,2421
Q17929718,FRA8D,7,,2422
Q17929733,FRA8E,7,,2423
Q17929747,FRA9A,7,,2425
Q17929760,FRA9B,7,,2426
Q17929774,FRA9C,7,,2427
Q17929788,FRA9D,7,,2428
Q17856122,CCA1,7,,878
Q17856131,CCAL1,7,,882
Q17856150,KYAT1,34,,883
Q17856480,CCNC,51,ENSG00000112237,892
Q17856654,CCND2P1,9,,895
Q17856745,CCND3P1,9,,897
Q17856788,CCNF,30,ENSG00000162063,899
Q17856839,CCNG2,34,ENSG00000138764,901
Q17856962,CCT,6,,907
Q17856991,CCT6A,38,ENSG00000146731,908
Q17857059,CD1A,24,ENSG00000158477,909
Q17857100,CD1B,25,ENSG00000158485,910
Q17857124,CD1C,22,ENSG00000158481,911
Q17857271,CD1E,50,ENSG00000158488,913
Q17857590,CD3D,30,ENSG00000167286,915
Q17857659,CD3E,30,ENSG00000198851,916
Q17857730,CD3G,32,ENSG00000160654,917
Q17857829,CD247,40,ENSG00000198821,919
Q17858129,CD5L,26,ENSG00000073754,922
Q17858168,CD6,46,ENSG00000013725,923
Q17858293,CD7,35,ENSG00000173762,924
Q17858344,CD8A,31,ENSG00000153563,925
Q17858387,CD8B,36,ENSG00000172116,926
Q17858452,CD8B2,18,ENSG00000254126,927
Q17858733,MS4A3,35,ENSG00000149516,932
Q17859009,CD24P1,9,,935
Q17859026,CD24P2,9,,936
Q17859042,CD24P3,9,,937
Q17859052,CD24P4,9,,938
Q17859212,TNFSF8,28,ENSG00000106952,944
Q17859331,SIGLEC6,42,ENSG00000105492,946
Q17859483,SCARB1,38,ENSG00000073060,949
Q17859497,SCARB2,55,ENSG00000138760,950
Q17859534,ENTPD1,61,ENSG00000138185,953
Q17859544,ENTPD2,31,ENSG00000054179,954
Q17859548,ENTPD6,79,ENSG00000197586,955
Q17859576,ENTPD3,31,ENSG00000168032,956
Q17859612,ENTPD5,55,ENSG00000187097,957
Q17859635,CD40,45,ENSG00000101017,958
Q17859676,CD47,47,ENSG00000196776,961
Q17859680,CD48,29,ENSG00000117091,962
Q17859685,CD58,29,ENSG00000116815,965
Q17859694,CD68,26,ENSG00000129226,968
Q17859695,CD69,30,ENSG00000110848,969
Q17859697,CD72,33,ENSG00000137101,971
Q17859698,CD74,44,ENSG00000019582,972
Q17859700,CD79A,27,ENSG00000105369,973
Q17859701,CD79B,33,ENSG00000007312,974
Q17859703,CD81,46,ENSG00000110651,975
Q17859705,ADGRE5,47,ENSG00000123146,976
Q17859706,CDAN3,7,,981
Q17859707,CDB2,7,,982
Q17859708,CDK11B,56,ENSG00000248333,984
Q17859714,LRBA,55,ENSG00000198589,987
Q17859717,CDC5L,29,ENSG00000096401,988
Q17859718,SEPTIN7,62,ENSG00000122545,989
Q17859719,CDC6,35,ENSG00000094804,990
Q17859720,CDC20,30,ENSG00000117399,991
Q17859723,CDC25A,35,ENSG00000164045,993
Q17859737,CDC25B,46,ENSG00000101224,994
Q17859753,CDC25C,49,ENSG00000158402,995
Q17859768,CDC27,64,ENSG00000004897,996
Q17859777,CDC34,35,ENSG00000099804,997
Q17859787,CDH1,49,ENSG00000039068,999
Q17859798,CDH2,36,ENSG00000170558,1000
Q17859812,CDH3,38,ENSG00000062038,1001
Q17859830,CDH4,33,ENSG00000179242,1002
Q17859830,CDH4,33,ENSG00000280641,1002
Q17859848,CDH5,36,ENSG00000179776,1003
Q17859871,CDH6,34,ENSG00000113361,1004
Q17859892,CDH8,44,ENSG00000150394,1006
Q17859908,CDH9,28,ENSG00000113100,1007
Q17859927,CDH10,32,ENSG00000040731,1008
Q17859961,CDH11,52,ENSG00000140937,1009
Q17860046,CDH12,36,ENSG00000154162,1010
Q17860089,CDH12P2,10,,1011
Q17860104,CDH15,29,ENSG00000129910,1013
Q17860136,CDH16,38,ENSG00000166589,1014
Q17860204,CDH17,31,ENSG00000079112,1015
Q17860245,CDH18,54,ENSG00000145526,1016
Q17860372,CDL2,6,,1023
Q17860467,CDKN1C,40,ENSG00000129757,1028
Q17860467,CDKN1C,40,ENSG00000273707,1028
Q17860505,CDKN2B,27,ENSG00000147883,1030
Q17860541,CDKN2C,29,ENSG00000123080,1031
Q17860571,CDKN2D,27,ENSG00000129355,1032
Q17860603,CDKN3,38,ENSG00000100526,1033
Q17860664,CDO1,34,ENSG00000129596,1036
Q17860701,CDR1,21,ENSG00000184258,1038
Q17860729,CDR2,32,ENSG00000140743,1039
Q17860770,CDS1,34,ENSG00000163624,1040
Q17860819,CD52,24,ENSG00000169442,1043
Q17860880,CDX2,31,ENSG00000165556,1045
Q17860914,CDX4,22,ENSG00000131264,1046
Q17860979,CEACAM5,37,ENSG00000105388,1048
Q17861031,CEBPA,29,ENSG00000245848,1050
Q17861054,CEBPB,27,ENSG00000172216,1051
Q17861086,CEBPD,23,ENSG00000221869,1052
Q17861114,CEBPE,26,ENSG00000092067,1053
Q17861139,CEBPG,28,ENSG00000153879,1054
Q14911519,PROM1,70,ENSG00000007062,8842
Q14911530,ETF1,43,ENSG00000120705,2107
Q14911536,PEMT,44,ENSG00000133027,10400
Q14911542,EEA1,33,ENSG00000102189,8411
Q14911549,CX3CR1,33,ENSG00000168329,1524
Q14911554,XCR1,36,ENSG00000173578,2829
Q14911562,TGFBR3,39,ENSG00000069702,7049
Q14911572,TGFBR1,47,ENSG00000106799,7046
Q14911585,TGFBR2,38,ENSG00000163513,7048
Q14911599,RBP4,31,ENSG00000138207,5950
Q14911607,NCSTN,43,ENSG00000162736,23385
Q14911644,FGFR2,94,ENSG00000066468,2263
Q14911652,PPBP,22,ENSG00000163736,5473
Q14911664,AURKB,56,ENSG00000178999,9212
Q14911688,MSH2,45,ENSG00000095002,4436
Q14911708,MLH1,37,ENSG00000076242,4292
Q14911717,MSH6,57,ENSG00000116062,2956
Q14911732,CDK2,42,ENSG00000123374,1017
Q14911754,CDK4,44,ENSG00000135446,1019
Q14911762,CDK6,36,ENSG00000105810,1021
Q14911765,CD207,27,ENSG00000116031,50489
Q14911772,AMELX,28,ENSG00000125363,265
Q14911781,ALDH2,43,ENSG00000111275,217
Q14911786,IGF2R,33,ENSG00000197081,3482
Q14911792,PREP,33,ENSG00000085377,5550
Q14911798,CD164,37,ENSG00000135535,8763
Q14911804,MCAM,46,ENSG00000076706,4162
Q14911815,CD24,31,ENSG00000272398,100133941
Q14911822,OCRL,36,ENSG00000122126,4952
Q14911829,LMNA,67,ENSG00000160789,4000
Q14911836,LBR,43,ENSG00000143815,3930
Q14911841,PTGIS,25,ENSG00000124212,5740
Q14911850,MME,54,ENSG00000196549,4311
Q14911859,CREBBP,55,ENSG00000005339,1387
Q14911876,ZP3,39,ENSG00000188372,7784
Q14911892,TYMS,38,ENSG00000176890,7298
Q14911899,XRCC1,35,ENSG00000073050,7515
Q14911907,JUN,29,ENSG00000177606,3725
Q14911916,ITK,35,ENSG00000113263,3702
Q14911924,OPRM1,80,ENSG00000112038,4988
Q14911942,SERPINH1,46,ENSG00000149257,871
Q14911946,CTSB,78,ENSG00000164733,1508
Q14911946,CTSB,78,ENSG00000285132,1508
Q14911955,GIPR,47,ENSG00000010310,2696
Q14911959,BSG,46,ENSG00000172270,682
Q14911965,CASP8,75,ENSG00000064012,841
Q14911975,CFH,42,ENSG00000000971,3075
Q14911979,CXCR3,31,ENSG00000186810,2833
Q14911984,OPRL1,45,ENSG00000125510,4987
Q14911984,OPRL1,45,ENSG00000277044,4987
Q14911988,CXCR5,28,ENSG00000160683,643
Q14912001,NBN,47,ENSG00000104320,4683
Q14912011,PLP1,53,ENSG00000123560,5354
Q14912019,STAT3,55,ENSG00000168610,6774
Q14912030,STAT1,62,ENSG00000115415,6772
Q14912032,GDF1,26,ENSG00000130283,2657
Q14912036,GDF2,25,ENSG00000263761,2658
Q14912039,GDF3,24,ENSG00000184344,9573
Q14912046,GDF5,35,ENSG00000125965,8200
Q14912054,KCNJ11,35,ENSG00000187486,3767
Q14912060,PDHX,35,ENSG00000110435,8050
Q14912063,GDF6,27,ENSG00000156466,392255
Q14912067,ITGB2,53,ENSG00000160255,3689
Q14912083,ITGB1,52,ENSG00000150093,3688
Q14912092,CD46,64,ENSG00000117335,4179
Q14912099,ITGA4,36,ENSG00000115232,3676
Q14912110,SPN,28,ENSG00000197471,6693
Q14912119,GDF7,24,ENSG00000143869,151449
Q14912125,ITGA1,31,ENSG00000213949,3672
Q14912131,ITGA2,35,ENSG00000164171,3673
Q14912139,ITGA3,43,ENSG00000005884,3675
Q14912142,GDF10,24,ENSG00000266524,2662
Q14912147,GDF11,28,ENSG00000135414,10220
Q14912150,GDF15,29,ENSG00000130513,9518
Q14912155,OGG1,72,ENSG00000114026,4968
Q14912165,ARTN,40,ENSG00000117407,9048
Q14912176,ANGPT1,36,ENSG00000154188,284
Q14912185,ANGPT2,32,ENSG00000091879,285
Q14912191,ERBIN,52,ENSG00000112851,55914
Q14912209,TAPBP,86,ENSG00000112493,6892
Q14912209,TAPBP,86,ENSG00000206208,6892
Q14912209,TAPBP,86,ENSG00000206281,6892
Q14912209,TAPBP,86,ENSG00000231925,6892
Q14912209,TAPBP,86,ENSG00000236490,6892
Q14912228,C5AR1,26,ENSG00000197405,728
Q14912231,CD59,49,ENSG00000085063,966
Q14912267,CYP2B6,28,ENSG00000197408,1555
Q14912280,CHEK2,80,ENSG00000183765,11200
Q14912333,H2AX,29,ENSG00000188486,3014
Q14912346,RYK,40,ENSG00000163785,6259
Q14912399,FLT3,36,ENSG00000122025,2322
Q14912445,KITLG,35,ENSG00000049130,4254
Q14912481,SLC5A5,29,ENSG00000105641,6528
Q14912501,FTO,68,ENSG00000140718,79068
Q14912537,CPT2,40,ENSG00000157184,1376
Q14912589,NOD2,56,ENSG00000167207,64127
Q14912592,NOTCH3,32,ENSG00000074181,4854
Q14912643,PRKCA,38,ENSG00000154229,5578
Q14912712,PDP1,44,ENSG00000164951,54704
Q14912759,SLC22A5,43,ENSG00000197375,6584
Q17929817,FRA9F,7,,2430
Q17929831,FRA10A,7,,2431
Q17929844,FRA10B,7,,2432
Q17929857,FRA10C,7,,2433
Q17929872,FRA10D,7,,2434
Q17929885,FRA10E,7,,2435
Q17929899,FRA10F,7,,2436
Q17929913,FRA10G,7,,2437
Q17929926,FRA11A,7,,2438
Q17929939,FRA11C,7,,2440
Q17929952,FRA11D,7,,2441
Q17929968,FRA11E,7,,2442
Q17929980,FRA11F,7,,2443
Q17929986,FRK,35,ENSG00000111816,2444
Q17930017,FRA11G,7,,2445
Q17930039,FRA11H,7,,2446
Q17930060,FRA11I,7,,2447
Q17930081,FRA12A,7,,2448
Q17930091,FRA12B,7,,2449
Q17930092,FRA12C,7,,2450
Q17930097,FRA12D,7,,2451
Q17930116,FRA12E,7,,2452
Q17930138,FRA13A,7,,2453
Q17930159,FRA13B,7,,2454
Q17930179,FRA13C,7,,2455
Q17930200,FRA13D,7,,2456
Q17930219,FRA14B,7,,2457
Q17930238,FRA14C,7,,2458
Q17930260,FRA15A,7,,2459
Q17930287,FRA16A,7,,2460
Q17930308,FRA16B,7,,2461
Q17930328,FRA16C,7,,2462
Q17930352,FRA16D,7,,2463
Q17930373,FRA16E,7,,2464
Q17930393,FRA17A,7,,2465
Q17930415,FRA17B,7,,2466
Q17930436,FRA18A,7,,2467
Q17930456,FRA18B,7,,2468
Q17930476,FRA19A,7,,2469
Q17930496,FRA19B,7,,2470
Q17930515,FRA20A,7,,2471
Q17930535,FRA20B,7,,2472
Q17930555,FRA22A,7,,2473
Q17930577,FRA22B,7,,2474
Q17930599,FRAXA,7,,2477
Q17930615,FRAXB,7,,2478
Q17930616,FRAXC,7,,2479
Q17930633,FRAXD,7,,2480
Q17930653,FRAXE,7,,2481
Q17930673,FRG1,58,ENSG00000109536,2483
Q17930673,FRG1,58,ENSG00000275145,2483
Q17930673,FRG1,58,ENSG00000283153,2483
Q17930673,FRG1,58,ENSG00000283630,2483
Q17930706,FRZB,25,ENSG00000162998,2487
Q17930727,FSHB,31,ENSG00000131808,2488
Q17930755,FSHMD1A,7,,2489
Q17930770,FSHMD1B,6,,2490
Q17930787,CENPI,37,ENSG00000102384,2491
Q17930834,FTH1,41,ENSG00000167996,2495
Q17930849,STRN4,59,ENSG00000090372,29888
Q17930911,FTH1P1,9,,2496
Q17930929,FTH1P2,10,,2497
Q17930953,FTH1P3,11,,2498
Q17931006,FTH1P4,9,,2499
Q18015278,GSS,57,ENSG00000100983,2937
Q18015279,GSTA1,29,ENSG00000243955,2938
Q18015280,GSTA2,22,ENSG00000244067,2939
Q18015281,GSTA3,32,ENSG00000174156,2940
Q18015283,GSTA4,31,ENSG00000170899,2941
Q18015284,GSTA6P,9,,2942
Q18016342,ACLY,40,ENSG00000131473,47
Q18016343,JCHAINP1,9,,3513
Q18016345,IGKC,8,,3514
Q18016416,ADSS2,28,ENSG00000035687,159
Q18016422,ACAN,41,ENSG00000157766,176
Q18016428,ABCD2,30,ENSG00000173208,225
Q18016429,ALDOAP2,9,,228
Q18016430,ALOX12,30,ENSG00000108839,239
Q18016431,ALOX15,29,ENSG00000161905,246
Q18016440,ARNTL,50,,406
Q18016445,ASPA,33,ENSG00000108381,443
Q18016454,BDKRB1,27,ENSG00000100739,623
Q18021004,BTD,63,ENSG00000169814,686
Q18021046,CA1,56,ENSG00000133742,759
Q18021049,CA2,30,ENSG00000104267,760
Q18021127,CCIN,22,ENSG00000185972,881
Q18021153,CCNH,52,ENSG00000134480,902
Q18021211,CDA,30,ENSG00000158825,978
Q18021237,CDK3,27,ENSG00000250506,1018
Q18021240,CDK7,69,ENSG00000134058,1022
Q18021240,CDK7,69,ENSG00000277273,1022
Q18021243,CDK8,38,ENSG00000132964,1024
Q18021285,CEACAMP1,9,,1090
Q18021526,TPP1,65,ENSG00000166340,1200
Q18021531,CLNS1A,40,ENSG00000074201,1207
Q18021605,CNTFR,34,ENSG00000122756,1271
Q18021733,CPD,38,ENSG00000108582,1362
Q18022062,CST4,19,ENSG00000101441,1472
Q18022191,CTSL,38,ENSG00000135047,1514
Q18022229,CYBA,34,ENSG00000051523,1535
Q17861227,CELP,10,,1057
Q17861256,CENPA,30,ENSG00000115163,1058
Q17861329,CENPC,32,ENSG00000145241,1060
Q17861364,CENPCP1,9,,1061
Q17861367,CENPE,39,ENSG00000138778,1062
Q17861379,CENPF,31,ENSG00000117724,1063
Q17861396,CETN1,25,ENSG00000177143,1068
Q17861403,CETN2,27,ENSG00000147400,1069
Q17861410,CETN3,31,ENSG00000153140,1070
Q17861475,CFL2,40,ENSG00000165410,1073
Q17861487,CFL1P5,9,,1074
Q17861510,CGA,33,ENSG00000135346,1081
Q17861522,CGB3,26,ENSG00000104827,1082
Q17861526,CGF1,7,,1083
Q17861530,CEACAM3,31,ENSG00000170956,1084
Q17861540,CEACAMP5,9,,1085
Q17861547,CEACAM7,31,ENSG00000007306,1087
Q17861547,CEACAM7,31,ENSG00000280501,1087
Q17861559,CEACAM8,30,ENSG00000124469,1088
Q17861577,CEACAMP2,9,,1091
Q17861580,CEACAMP3,9,,1092
Q17861585,CEACAMP4,9,,1093
Q17861593,CEACAMP6,9,,1094
Q17861600,CEACAMP7,9,,1095
Q17861604,CEACAMP8,9,,1096
Q17861608,CEACAMP9,9,,1097
