item,itemLabel,statements,ensg_wdt,entrez
Q18265051,C2cd2l,29,ENSMUSG00000032120,71764
Q18265052,Klhdc3,28,ENSMUSG00000063576,71765
Q18265053,Raver1,19,ENSMUSG00000010205,71766
Q18265054,Tysnd1,28,ENSMUSG00000020087,71767
Q18265055,Vwce,30,ENSMUSG00000043789,71768
Q18265056,Bbs10,21,ENSMUSG00000035759,71769
Q18265057,Ap2b1,27,ENSMUSG00000035152,71770
Q18265058,Plbd2,15,,71772
Q18265059,Ugt2b1,18,ENSMUSG00000035836,71773
Q18265060,Shroom1,26,ENSMUSG00000018387,71774
Q18265061,1300017J02Rik,24,ENSMUSG00000033688,71775
Q18265062,Tha1,24,ENSMUSG00000017713,71776
Q18265063,Ing3,30,ENSMUSG00000029670,71777
Q18265064,Klhl5,30,ENSMUSG00000054920,71778
Q18265065,Marchf8,49,ENSMUSG00000025702,71779
Q18265066,Isyna1,30,ENSMUSG00000019139,71780
Q18265067,Slc16a14,23,ENSMUSG00000026220,71781
Q18265068,Ankle2,26,ENSMUSG00000029501,71782
Q18265069,Maskbp3,8,,71783
Q18265070,Pdgfd,26,ENSMUSG00000032006,71785
Q18265071,Trnau1ap,39,ENSMUSG00000028898,71787
Q18265072,Anxa9,27,ENSMUSG00000015702,71790
Q18265073,Cpa4,21,ENSMUSG00000039070,71791
Q18265074,Ints12,22,ENSMUSG00000028016,71793
Q18265075,Pitpnc1,24,ENSMUSG00000040430,71795
Q18265076,Chst13,19,ENSMUSG00000056643,71797
Q18265077,Ptcd1,23,ENSMUSG00000029624,71799
Q18265078,Plekhf2,23,ENSMUSG00000049969,71801
Q18265079,1500010C09Rik,7,,71802
Q18265080,Slc25a18,22,ENSMUSG00000004902,71803
Q18265081,Mtfr2,23,ENSMUSG00000019992,71804
Q18265082,Nup93,34,ENSMUSG00000032939,71805
Q18265083,Tars2,50,ENSMUSG00000028107,71807
Q18265084,Ranbp3,44,ENSMUSG00000002372,71810
Q18265085,2610027H17Rik,7,,71811
Q18265086,2610028J07Rik,7,,71813
Q18265087,2810414N06Rik,8,,71815
Q18265088,Rnf180,36,ENSMUSG00000021720,71816
Q18265089,Tmem50a,23,ENSMUSG00000028822,71817
Q18265090,3200001D21Rik,16,ENSMUSG00000113434,71818
Q18265091,Kif23,37,ENSMUSG00000032254,71819
Q18265092,Wdr34,23,ENSMUSG00000039715,71820
Q18265093,1700006A11Rik,17,ENSMUSG00000027973,71824
Q18265094,1700001F09Rik,17,ENSMUSG00000095384,71826
Q18265095,Lrrc34,20,ENSMUSG00000027702,71827
Q18265096,Gtf2a1l,23,ENSMUSG00000024154,71828
Q18265097,Ddi1,13,,71829
Q18265098,Pdilt,25,ENSMUSG00000030968,71830
Q18265099,Iqcm,22,ENSMUSG00000031620,71831
Q18265100,Csl,17,ENSMUSG00000046934,71832
Q18265101,Dcaf7,23,ENSMUSG00000049354,71833
Q18265102,Zbtb43,29,ENSMUSG00000026788,71834
Q18265103,Lancl2,14,,71835
Q18265104,Shcbp1l,23,ENSMUSG00000042708,71836
Q18265105,1700003E16Rik,20,ENSMUSG00000030030,71837
Q18265106,Phf7,32,ENSMUSG00000021902,71838
Q18265107,Osgin1,30,ENSMUSG00000074063,71839
Q18265108,Tekt4,26,ENSMUSG00000024175,71840
Q18265109,Tcp11x2,18,ENSMUSG00000058252,71841
Q18265110,R3hcc1,25,ENSMUSG00000034194,71843
Q18265111,Nupl1,28,ENSMUSG00000114797,71844
Q18265112,Syce2,25,ENSMUSG00000003824,71846
Q18265113,Btbd35f1,18,ENSMUSG00000118459,71847
Q18265114,1700024J04Rik,7,,71848
Q18265115,Pdia6,26,ENSMUSG00000020571,71853
Q18265116,Dpep3,21,ENSMUSG00000031898,71854
Q18265117,1700015O11Rik,8,,71855
Q18265118,Wfdc3,24,ENSMUSG00000076434,71856
Q18265119,Cfap52,25,ENSMUSG00000020904,71860
Q18265120,Zswim2,22,ENSMUSG00000034552,71861
Q18265121,Gpr160,40,ENSMUSG00000037661,71862
Q18265122,Tex44,19,ENSMUSG00000036574,71863
Q18265123,Fam217a,29,ENSMUSG00000021414,71864
Q18265124,Fbxo30,23,ENSMUSG00000047648,71865
Q18265125,1700016G22Rik,18,ENSMUSG00000100625,71867
Q18265126,Thegl,22,ENSMUSG00000029248,71868
Q18265127,Serpinb12,22,ENSMUSG00000059956,71869
Q18265128,Cfap45,27,ENSMUSG00000026546,71870
Q18265129,Aox4,23,ENSMUSG00000038242,71872
Q18265130,2310003N18Rik,16,ENSMUSG00000110916,71873
Q18265131,Mab21l4,23,ENSMUSG00000034159,71874
Q18265132,2300010F08Rik,8,,71875
Q18265133,Cenpu,19,,71876
Q18265134,Efhc1,22,ENSMUSG00000041809,71877
Q18265135,Fam83d,22,ENSMUSG00000027654,71878
Q18265136,Apmap,29,ENSMUSG00000033096,71881
Q18265137,Coq2,28,ENSMUSG00000029319,71883
Q18265138,Chit1,27,ENSMUSG00000026450,71884
Q18265139,Faap100,27,ENSMUSG00000025384,71885
Q18265140,2310002L09Rik,21,ENSMUSG00000028396,71886
Q18265141,Ppm1j,24,ENSMUSG00000002228,71887
Q18265142,Krt33a,19,ENSMUSG00000035592,71888
Q18265143,Epn3,26,ENSMUSG00000010080,71889
Q18265144,Mad2l2,33,ENSMUSG00000029003,71890
Q18265145,Cdadc1,41,ENSMUSG00000021982,71891
Q18265146,Noxo1,30,ENSMUSG00000019320,71893
Q18265147,Lypd6b,42,ENSMUSG00000026765,71897
Q18265148,Apol9b,23,ENSMUSG00000068246,71898
Q18265149,Tmem106b,26,ENSMUSG00000029571,71900
Q18265150,Fam219a,30,ENSMUSG00000028439,71901
Q18265151,Cand1,25,ENSMUSG00000020114,71902
Q18265152,Ces2f,21,ENSMUSG00000062826,71903
Q18265153,Paqr7,30,ENSMUSG00000037348,71904
Q18265154,Serpina9,19,,71907
Q18265155,Cldn23,22,ENSMUSG00000055976,71908
Q18265156,Haus5,25,ENSMUSG00000078762,71909
Q18265157,Plpp5,39,ENSMUSG00000031570,71910
Q18265158,Bdh1,26,ENSMUSG00000046598,71911
Q18265159,Jsrp1,25,ENSMUSG00000020216,71912
Q18265160,Tmem79,24,ENSMUSG00000001420,71913
Q18265161,Antxr2,15,,71914
Q18265162,2310058F05Rik,8,,71915
Q18265163,Dus4l,30,ENSMUSG00000020648,71916
Q18265164,Zcchc24,21,ENSMUSG00000055538,71918
Q18265165,Rpap3,26,ENSMUSG00000022466,71919
Q18265166,Epgn,20,ENSMUSG00000035020,71920
Q18265167,2310058N22Rik,8,,71921
Q18265168,Borcs6,19,ENSMUSG00000045176,71923
Q18265169,Tube1,27,ENSMUSG00000019845,71924
Q18265170,Itfg1,25,ENSMUSG00000031703,71927
Q18265171,2310047K21Rik,8,,71928
Q18265172,Tmem123,22,ENSMUSG00000050912,71929
Q18265173,2310043M15Rik,8,,71930
Q18265175,Ift88os,8,,71931
Q18265176,Ephx3,22,ENSMUSG00000037577,71932
Q18265177,Car13,21,ENSMUSG00000027555,71934
Q18265178,Apol6,27,ENSMUSG00000033576,71939
Q18265179,Cars2,38,ENSMUSG00000056228,71941
Q18265180,Tom1l1,30,ENSMUSG00000020541,71943
Q18265181,Endod1,22,ENSMUSG00000037419,71946
Q18265182,Tmem94,37,ENSMUSG00000020747,71947
Q18265183,Cers5,28,ENSMUSG00000023021,71949
Q14874555,Nanog,24,ENSMUSG00000012396,71950
Q18265185,Gpc2,30,ENSMUSG00000029510,71951
Q18265186,Riox1,21,ENSMUSG00000046791,71952
Q18265187,Suds3,27,ENSMUSG00000066900,71954
Q18265188,Ist1,30,ENSMUSG00000031729,71955
Q18265189,Rnf135,21,ENSMUSG00000020707,71956
Q18265190,Ints11,36,ENSMUSG00000029034,71957
Q18265191,Myh14,34,ENSMUSG00000030739,71960
Q18265192,Castor1,21,ENSMUSG00000020424,71962
Q18265193,Cdca4,24,ENSMUSG00000047832,71963
Q18265194,Nkiras2,26,ENSMUSG00000017837,71966
Q18265195,Mageb16,22,ENSMUSG00000046942,71967
Q18265196,Wdr73,35,ENSMUSG00000025722,71968
Q18265197,Zbed5,24,ENSMUSG00000034173,71970
Q18265198,Zswim1,20,ENSMUSG00000017764,71971
Q18265199,Dnmbp,30,ENSMUSG00000025195,71972
Q18265200,Rbpms2,30,ENSMUSG00000032387,71973
Q18265201,Prmt3,30,ENSMUSG00000030505,71974
Q18265202,Ppp2r2a,26,ENSMUSG00000022052,71978
Q18265203,Prr23a3,20,ENSMUSG00000090470,71979
Q18265204,Tdrd12,35,ENSMUSG00000030491,71981
Q18265205,Snx10,32,ENSMUSG00000038301,71982
Q18265206,Tmco6,29,ENSMUSG00000006850,71983
Q18265207,Sars2,28,ENSMUSG00000070699,71984
Q18265208,Acad10,32,ENSMUSG00000029456,71985
Q18265209,Ddx28,15,,71986
Q18265210,Esco2,24,ENSMUSG00000022034,71988
Q18265211,Rpusd4,23,ENSMUSG00000032044,71989
Q18265212,Ddx54,27,ENSMUSG00000029599,71990
Q18265213,Ercc8,36,ENSMUSG00000021694,71991
Q18265214,Cnn3,28,ENSMUSG00000053931,71994
Q18265215,Erv3,17,ENSMUSG00000037482,71995
Q18265216,Fthl17a,19,ENSMUSG00000035491,71996
Q18265217,Smg9,29,ENSMUSG00000002210,71997
Q18265218,Slc25a35,26,ENSMUSG00000018740,71998
Q18265219,Fbxo22,25,ENSMUSG00000032309,71999
Q18265220,Lmntd2,34,ENSMUSG00000025500,72000
Q18265221,Slc39a5,29,ENSMUSG00000039878,72002
Q18265222,Synpr,29,ENSMUSG00000056296,72003
Q18265223,Fndc3b,32,ENSMUSG00000039286,72007
Q18265224,Zfyve19,39,ENSMUSG00000068580,72008
Q18265225,1600020E01Rik,11,,72012
Q18265226,Btbd17,32,ENSMUSG00000000202,72014
Q18265227,Tedc2,26,ENSMUSG00000024118,72016
Q18265228,Cyb5r1,31,ENSMUSG00000026456,72017
Q18265229,Fundc1,17,,72018
Q18265230,1500005C15Rik,8,,72019
Q18265231,Zfp654,24,ENSMUSG00000047141,72020
Q18265232,Slc35f2,24,ENSMUSG00000042195,72022
Q18265233,Cyb561d1,27,ENSMUSG00000048796,72023
Q18265234,1600012P17Rik,16,ENSMUSG00000047661,72025
Q18265236,Trmu,37,ENSMUSG00000022386,72026
Q18265237,Slc39a4,23,ENSMUSG00000063354,72027
Q18265238,Cnpy3,30,ENSMUSG00000023973,72029
Q18265239,1600025M17Rik,17,ENSMUSG00000085114,72030
Q18265240,Tsc22d2,24,ENSMUSG00000027806,72033
Q18265241,Mccc1,32,ENSMUSG00000027709,72039
Q18265242,Cdhr5,25,ENSMUSG00000025497,72040
Q18265243,Alkbh4,33,ENSMUSG00000039754,72041
Q18265244,Cotl1,24,ENSMUSG00000031827,72042
Q18265245,Sulf2,33,ENSMUSG00000006800,72043
Q18265247,Urgcp,35,ENSMUSG00000049680,72046
Q18265248,Ddx42,25,ENSMUSG00000020705,72047
Q18265249,Tnfrsf13c,23,ENSMUSG00000068105,72049
Q18265250,Poglut2,25,ENSMUSG00000026047,72050
Q18265251,Tmub2,27,ENSMUSG00000034757,72053
Q18265252,Cyp4f18,25,ENSMUSG00000003484,72054
Q18265253,Slc38a10,63,ENSMUSG00000061306,72055
Q18265254,1810055G02Rik,27,ENSMUSG00000035372,72056
Q18265255,Phf10,26,ENSMUSG00000023883,72057
Q18265256,Igsf5,30,ENSMUSG00000000159,72058
Q18265257,Aopep,18,,72061
Q18265258,Rap2c,22,ENSMUSG00000050029,72065
Q18265259,Cnot2,70,ENSMUSG00000020166,72068
Q18265260,2010313P22Rik,8,,72070
Q18265261,Anks4b,14,,72074
Q18265262,Ogfr,22,ENSMUSG00000049401,72075
Q18265263,Mospd4,11,,72076
Q18265264,Gcnt3,30,ENSMUSG00000032226,72077
Q18265265,2010013B24Rik,8,,72079
Q18265266,Sapcd2,27,ENSMUSG00000026955,72080
Q14916182,Cyp2c55,20,ENSMUSG00000025002,72082
Q18265268,Mzt2,23,ENSMUSG00000022671,72083
Q18265269,Pigx,33,ENSMUSG00000023791,72084
Q18265270,Osgepl1,33,ENSMUSG00000026096,72085
Q18265271,2010015M23Rik,9,,72087
Q18265272,Ush1c,32,ENSMUSG00000030838,72088
Q18265273,Entpd8,31,ENSMUSG00000036813,72090
Q18265274,Snhg7,10,,72091
Q18265275,2010320H13Rik,6,,72092
Q18265276,2010320M18Rik,10,,72093
Q18265277,Ugt2a3,35,ENSMUSG00000035780,72094
Q18265278,Eef1akmt2,30,ENSMUSG00000030960,72096
Q18265279,Cracdl,25,ENSMUSG00000026090,72097
Q18265280,Tmem68,32,ENSMUSG00000028232,72098
Q18265281,Dusp11,30,ENSMUSG00000030002,72102
Q18265282,Aplf,27,ENSMUSG00000030051,72103
Q18265283,2010106C02Rik,16,ENSMUSG00000100738,72104
Q18265284,Jmjd8,28,ENSMUSG00000025736,72106
Q18265285,Dscc1,25,ENSMUSG00000022422,72107
Q18265286,Ddhd2,39,ENSMUSG00000061313,72108
Q18265287,Ppp1r14d,23,ENSMUSG00000027317,72112
Q18265288,Adck1,46,ENSMUSG00000021044,72113
Q18265289,Zbed3,24,ENSMUSG00000041995,72114
Q18265290,Naa50,24,ENSMUSG00000022698,72117
Q18265291,Tpx2,32,ENSMUSG00000027469,72119
Q18265292,Dennd2d,31,ENSMUSG00000027901,72121
Q18265293,2010308F09Rik,18,ENSMUSG00000100714,72122
Q18265294,Ccdc71l,20,ENSMUSG00000090946,72123
Q18265295,Seh1l,26,ENSMUSG00000079614,72124
Q18265296,Amer2,26,ENSMUSG00000021986,72125
Q18265297,2610008E11Rik,23,ENSMUSG00000060301,72128
Q18265298,Pex13,17,,72129
Q18265299,2010310C07Rik,17,ENSMUSG00000101268,72131
Q18265300,Trub1,27,ENSMUSG00000025086,72133
Q18265301,2600014E21Rik,8,,72134
Q18265302,Pygo1,20,ENSMUSG00000034910,72135
Q18265303,Chst14,21,ENSMUSG00000074916,72136
Q18265304,Wdsub1,56,ENSMUSG00000026988,72137
Q18265305,2610044O15Rik8,20,ENSMUSG00000071302,72139
Q18265306,Cep89,18,,72140
Q18265307,Adpgk,26,ENSMUSG00000025236,72141
Q18265308,Slc37a3,52,ENSMUSG00000029924,72144
Q18265309,Wdfy3,39,ENSMUSG00000043940,72145
Q18265310,2810001A02Rik,7,,72146
Q18265311,Zbtb46,33,ENSMUSG00000027583,72147
Q18265312,Tdrp,33,ENSMUSG00000050052,72148
Q18265313,Strada,35,ENSMUSG00000069631,72149
Q18265314,Rfc5,16,,72151
Q18265315,2610020P09Rik,8,,72153
Q18265316,Zfp157,27,ENSMUSG00000036898,72154
Q18265317,Cenpn,25,ENSMUSG00000031756,72155
Q18265318,Pgm2,24,ENSMUSG00000025791,72157
Q18265319,Gm9726,9,,72159
Q18265320,Tmem163,24,ENSMUSG00000026347,72160
Q18265321,Dhx36,28,ENSMUSG00000027770,72162
Q18265322,Thumpd2,32,ENSMUSG00000024246,72167
Q18265323,Aifm3,39,ENSMUSG00000022763,72168
Q18265324,Trim29,23,ENSMUSG00000032013,72169
Q18265325,Chchd4,16,,72170
Q18265326,Shq1,28,ENSMUSG00000035378,72171
Q18265327,Mfsd8,45,ENSMUSG00000025759,72175
Q18265328,Fbxl2,34,ENSMUSG00000032507,72179
Q18265329,Zfp661,30,ENSMUSG00000034800,72180
Q18265330,Nsun4,32,ENSMUSG00000028706,72181
Q18265331,Snx6,30,ENSMUSG00000005656,72183
Q18265332,Klhl35,24,ENSMUSG00000035298,72184
Q18265333,Dbndd1,27,ENSMUSG00000031970,72185
Q18265334,2510009E07Rik,24,ENSMUSG00000043391,72190
Q18265335,Scaf11,25,ENSMUSG00000033228,72193
Q18265336,Fbxl20,32,ENSMUSG00000020883,72194
Q18265337,Supt7l,25,ENSMUSG00000053134,72195
Q18265338,2610037P13Rik,8,,72197
Q18265339,Mtrex,28,ENSMUSG00000016018,72198
Q18265340,Mms19,55,ENSMUSG00000025159,72199
Q18265341,Otud6b,24,ENSMUSG00000040550,72201
Q18265342,2610507I01Rik,10,,72203
Q18265343,Eml2,37,ENSMUSG00000040811,72205
Q18265344,1700001I21Rik,8,,72206
Q18265345,1700003K11Rik,8,,72207
Q18265346,1700016L21Rik,17,ENSMUSG00000101483,72208
Q18265347,1700022C07Rik,8,,72210
Q18265348,1700025C18Rik,10,,72211
Q18265349,1700019H22Rik,8,,72212
Q18265350,1700001P01Rik,19,ENSMUSG00000018543,72215
Q18265351,Kbtbd8os,8,,72217
Q18265352,Rab11fip4os2,17,ENSMUSG00000086569,72218
Q18265353,Spata31d1a,24,ENSMUSG00000050876,72219
Q18265354,1700021F07Rik,19,ENSMUSG00000027518,72221
Q18265355,1700015P03Rik,8,,72223
Q18265356,1700001J11Rik,17,ENSMUSG00000101963,72224
Q18265357,1700003M07Rik,11,,72225
Q18265358,1700019L13Rik,8,,72226
Q18265359,1700021L22Rik,8,,72228
Q18265360,Lncbate3,17,ENSMUSG00000085831,72229
Q18265361,Zfp558,30,ENSMUSG00000074500,72230
Q18265362,1700018A23Rik,10,,72231
Q18265363,1700023G08Rik,8,,72233
Q18265364,1700020B03Rik,8,,72234
Q18265365,1700021J08Rik,8,,72235
Q18265366,Tsnaxip1,24,ENSMUSG00000031893,72236
Q18265367,1700007M16Rik,8,,72237
Q18265368,Tbc1d5,34,ENSMUSG00000023923,72238
Q18265369,1600014C23Rik,18,ENSMUSG00000094690,72240
Q18265370,1700006H20Rik,13,,72241
Q18265371,Psg21,19,ENSMUSG00000070796,72242
Q18265372,1700012D01Rik,10,,72243
Q18265373,1600014C10Rik,32,ENSMUSG00000054676,72244
Q18265374,1700018M17Rik,7,,72245
Q18265375,1700030C12Rik,12,,72246
Q18265376,1700013K18Rik,8,,72247
Q18265377,1700014B07Rik,7,,72248
Q18265378,1700019G24Rik,16,ENSMUSG00000085416,72249
Q18265379,1700029E06Rik,7,,72250
Q18265380,1700022A21Rik,17,ENSMUSG00000038165,72252
Q18265381,1700030K09Rik,24,ENSMUSG00000052794,72254
Q18265382,1700006H21Rik,17,ENSMUSG00000102000,72257
Q18265383,Kcnk10,30,ENSMUSG00000033854,72258
Q18265384,1700030M09Rik,17,ENSMUSG00000097424,72259
Q18265385,1700030F04Rik,18,ENSMUSG00000099869,72263
Q18265386,1700029J03Rik,19,ENSMUSG00000099968,72264
Q18265387,Tram1,23,ENSMUSG00000025935,72265
Q18265388,Lrrc8e,24,ENSMUSG00000046589,72267
Q18265389,1700027F06Rik,10,,72268
Q18265390,Cda,24,ENSMUSG00000028755,72269
Q18265391,1700026N04Rik,9,,72271
Q18265392,Smim24,13,,72273
Q18265393,1700027H10Rik,16,ENSMUSG00000100799,72274
Q18265394,2200002D01Rik,12,,72275
Q18265395,1700025M24Rik,20,ENSMUSG00000100175,72276
Q18265396,1700030F18Rik,18,ENSMUSG00000045350,72277
Q18265397,Ccpg1,37,ENSMUSG00000034563,72278
Q18265398,2210402A03Rik,8,,72280
Q18265399,Sh2d4a,23,ENSMUSG00000053886,72281
Q18265400,1810062G17Rik,15,ENSMUSG00000027713,72282
Q18265401,1700029B24Rik,8,,72283
Q18265402,LTO1,32,ENSMUSG00000031072,72284
Q18265403,1810073O08Rik,13,,72285
Q18265404,1700030O20Rik,16,ENSMUSG00000100198,72286
Q18265405,Plekhf1,19,ENSMUSG00000074170,72287
Q18265406,2210402C17Rik,8,,72288
Q18265407,Malat1,19,ENSMUSG00000092341,72289
Q18265408,Lsm11,21,ENSMUSG00000044847,72290
Q18265409,2210009P08Rik,7,,72292
Q18265410,Nkd2,25,ENSMUSG00000021567,72293
Q18265411,Rusc1,28,ENSMUSG00000041263,72296
Q18265412,B3gnt3,25,ENSMUSG00000031803,72297
Q18265413,Shisal1,34,ENSMUSG00000062760,72301
Q18265414,1810057I12Rik,8,,72302
Q18265415,Cyp2c65,17,ENSMUSG00000067231,72303
Q18265416,2210404E10Rik,16,ENSMUSG00000114772,72305
Q18265417,Zfp777,29,ENSMUSG00000071477,72306
Q18265418,2510002D24Rik,22,ENSMUSG00000071632,72307
Q18265419,Brf1,43,ENSMUSG00000011158,72308
Q18265420,Tmem158,21,ENSMUSG00000054871,72309
Q18265421,Nkg7,20,ENSMUSG00000004612,72310
Q18265422,2310004O12Rik,8,,72311
Q18265423,Fryl,60,ENSMUSG00000070733,72313
Q18265424,Ccdc74a,30,ENSMUSG00000041617,72315
Q18265426,2310008N11Rik,20,ENSMUSG00000100335,72316
Q18265427,Asb17os,17,ENSMUSG00000086438,72317
Q18265428,Cyth4,34,ENSMUSG00000018008,72318
Q18265429,Kifbp,30,ENSMUSG00000036955,72320
Q18265430,Xpo5,23,ENSMUSG00000067150,72322
Q18265431,Asb6,24,ENSMUSG00000039483,72323
Q18265432,Plxdc1,24,ENSMUSG00000017417,72324
Q18265433,Vps9d1,37,ENSMUSG00000001062,72325
Q18265434,2500004C02Rik,18,ENSMUSG00000073236,72326
Q18265435,Klhl40,23,ENSMUSG00000074001,72330
Q18265436,2310021N16Rik,8,,72331
Q18265437,2610001N11Rik,8,,72332
Q18265438,Palld,37,ENSMUSG00000058056,72333
Q18265439,Wdr89,23,ENSMUSG00000045690,72338
Q18265440,2010009K17Rik,16,ENSMUSG00000100860,72340
Q18265441,Elp6,27,ENSMUSG00000054836,72341
Q18265442,Gm9727,9,,72342
Q18265443,2600002B07Rik,8,,72343
Q18265444,Usp36,30,ENSMUSG00000033909,72344
Q18265445,Amer1,19,ENSMUSG00000050332,72345
Q18265446,2210011G09Rik,8,,72347
Q18265447,Dusp3,28,ENSMUSG00000003518,72349
Q18265448,Zc2hc1c,24,ENSMUSG00000045064,72350
Q18265449,Ptar1,25,ENSMUSG00000074925,72351
Q18265450,Ttc4,35,ENSMUSG00000025413,72354
Q18265451,Cdpf1,28,ENSMUSG00000064284,72355
Q18265452,2210016L21Rik,24,ENSMUSG00000029559,72357
Q18265453,2210411A11Rik,8,,72358
Q18265454,2210020O09Rik,8,,72359
Q18265455,Ces2g,22,ENSMUSG00000031877,72361
Q18265456,2210011K15Rik,11,,72365
Q18265457,Borcs8,30,ENSMUSG00000002345,72368
Q18265458,2210408I21Rik,28,ENSMUSG00000071252,72371
Q18265459,2210411G17Rik,8,,72372
Q18265460,Psca,18,ENSMUSG00000022598,72373
Q18265461,2210416J07Rik,8,,72374
Q18265462,2210412B16Rik,8,,72375
Q18265463,2210409O19Rik,8,,72379
Q18311687,Pinc,11,,723792
Q18265464,2210409E12Rik,16,ENSMUSG00000081766,72381
Q18311688,Mir223,16,ENSMUSG00000076066,723814
Q18311689,Mir128-2,16,ENSMUSG00000065441,723815
Q18311690,Mir130b,10,,723816
Q18311691,Mir133b,16,ENSMUSG00000065480,723817
Q18311692,Mir135b,16,ENSMUSG00000065435,723818
Q18311693,Mir181c,10,,723819
Q18311694,Mir196b,10,,723820
Q18311695,Mir199a-2,16,ENSMUSG00000070126,723821
Q18311696,Mir218-1,16,ENSMUSG00000065603,723822
Q18311697,Mir219a-1,10,,723823
Q18311698,Mir103-1,16,ENSMUSG00000065553,723824
Q18311699,Mir103-2,16,ENSMUSG00000065563,723825
Q18311700,Mir107,16,ENSMUSG00000065594,723826
Q18311701,Mir221,10,,723827
Q18311702,Mir222,16,ENSMUSG00000065471,723828
Q18311703,Mir106a,16,ENSMUSG00000065456,723829
Q18265465,Cnfn,21,ENSMUSG00000063651,72383
Q18311704,Mir28a,10,,723830
Q18311705,Mir297-1,10,,723831
Q18311706,Mir298,16,ENSMUSG00000065410,723832
Q18311707,Mir300,10,,723833
Q18311708,Mir301,10,,723834
Q18311709,Mir302c,10,,723835
Q18311710,Mir30e,16,ENSMUSG00000065409,723836
Q18311711,Mir32,10,,723837
Q18311712,Mir320,16,ENSMUSG00000065528,723838
Q18311713,Mir323,16,ENSMUSG00000065617,723839
Q18311714,Mir326,16,ENSMUSG00000065571,723840
Q18311715,Mir328,10,,723841
Q18311716,Mir329,10,,723842
Q18311717,Mir337,10,,723843
Q18311718,Mir338,16,ENSMUSG00000065600,723844
Q18311719,Mir340,16,ENSMUSG00000065417,723845
Q18311720,Mir341,10,,723846
Q18311721,Mir346,10,,723847
Q18311722,Mir34a,16,ENSMUSG00000065493,723848
Q18311723,Mir34b,16,ENSMUSG00000065492,723849
Q18311724,Mir361,16,ENSMUSG00000065510,723850
Q18311725,Mir362,10,,723851
Q18311726,Mir363,10,,723852
Q18311727,Mir365-2,10,,723853
Q18311728,Mir370,10,,723854
Q18311729,Mir376a,16,ENSMUSG00000105178,723855
Q18311730,Mir376c,16,ENSMUSG00000076006,723856
Q18311731,Mir377,16,ENSMUSG00000065438,723857
Q18311732,Mir379,16,ENSMUSG00000065498,723858
Q18311733,Mir380,10,,723859
Q18265466,2610035D17Rik,19,ENSMUSG00000087259,72386
Q18311734,Mir383,10,,723860
Q18311735,Mir384,16,ENSMUSG00000065499,723861
Q18311736,Mir409,16,ENSMUSG00000105849,723862
Q18311737,Mir410,16,ENSMUSG00000065497,723863
Q18311738,Mir425,16,ENSMUSG00000065579,723864
Q18311739,Mir429,16,ENSMUSG00000065427,723865
Q18311740,Mir431,10,,723866
Q18311741,Mir434,10,,723867
Q18311742,Mir449a,16,ENSMUSG00000065575,723868
Q18311743,Mir450-1,10,,723869
Q18311744,Mir451a,16,ENSMUSG00000070065,723870
Q18311745,Mir468,10,,723871
Q18311746,Mir470,10,,723873
Q18311747,Mir483,16,ENSMUSG00000070140,723874
Q18311748,Mir485,16,ENSMUSG00000070128,723875
Q18311749,Mir486,16,ENSMUSG00000070084,723876
Q18311750,Mir489,16,ENSMUSG00000070107,723877
Q18311751,Mir494,16,ENSMUSG00000070141,723878
Q18311752,Mir503,16,ENSMUSG00000076122,723879
Q18265467,Ripk4,21,ENSMUSG00000005251,72388
Q18311753,Mir540,10,,723880
Q18311754,Mir543,16,ENSMUSG00000076241,723881
Q18311755,Mir546,10,,723882
Q18311756,Mir7b,16,ENSMUSG00000065491,723883
Q18311757,Mir7-2,16,ENSMUSG00000065609,723884
Q18311758,Mir93,16,ENSMUSG00000065527,723885
Q18311759,Mir96,16,ENSMUSG00000065586,723886
Q18311761,Mir463,10,,723887
Q18311762,Mir465,10,,723888
Q18311763,Mir378a,16,ENSMUSG00000105200,723889
Q18265468,2310050P20Rik,8,,72389
Q18311764,Mir181b-1,16,ENSMUSG00000065458,723890
Q18311765,Mir19a,16,ENSMUSG00000065416,723891
Q18311766,Mir100,16,ENSMUSG00000093011,723892
Q18311767,Mir10a,10,,723893
Q18311768,Mir224,10,,723894
Q18311769,Mir31,16,ENSMUSG00000065408,723895
Q18311770,Mir324,16,ENSMUSG00000065534,723896
Q18311771,Mir33,16,ENSMUSG00000065465,723897
Q18311772,Mir339,10,,723898
Q18311773,Mir365-1,10,,723899
Q18311774,Mir375,16,ENSMUSG00000065616,723900
Q18311775,Mir542,16,ENSMUSG00000076140,723901
Q18311776,Mir7-1,16,ENSMUSG00000065434,723902
Q18311777,Mir181b-2,16,ENSMUSG00000065578,723903
Q18311778,Mir219a-2,10,,723904
Q18311779,Mir17,10,,723905
Q18311780,Mir296,10,,723906
Q18311781,Mir322,16,ENSMUSG00000065418,723907
Q18311782,Mir331,10,,723908
Q18311783,Mir342,16,ENSMUSG00000065436,723909
Q18265469,Cdkn3,25,ENSMUSG00000037628,72391
Q18311784,Mir351,16,ENSMUSG00000065503,723910
Q18311785,Mir367,16,ENSMUSG00000065413,723911
Q18311786,Mir382,10,,723912
Q18311787,Mir412,10,,723913
Q18311788,Mir448,10,,723914
Q18311789,Mir484,10,,723916
Q18311790,Mir539,10,,723917
Q18311791,Mir547,10,,723918
Q18311792,Mir452,16,ENSMUSG00000070138,723919
Q18265470,Tmem175,39,ENSMUSG00000013495,72392
